STUDID,Sexe,Cycle,Grade,Programme,Premier_Trim,Dernier_Trim,Nb_trim_complete,Moyenne,ANNEE
10102267,F,1,Bac,Génie chimique,20133,20191,9,2.91,2018/19
10078639,M,1,Bac,Génie civil,20091,20133,8,2.91,2013/14
10085672,F,1,Bac,Génie civil,20103,20143,10,2.91,2014/15
10091713,M,1,Bac,Génie civil,20113,20163,9,2.91,2016/17
10091777,M,1,Bac,Génie civil,20123,20181,10,2.91,2017/18
10098459,F,1,Bac,Génie civil,20141,20183,11,2.91,2018/19
10106511,M,1,Bac,Génie civil,20141,20191,9,2.91,2018/19
10108820,M,1,Bac,Génie civil,20143,20181,8,2.91,2017/18
10072294,M,1,Bac,Génie des mines (coopératif),20063,20103,7,2.91,2010/11
10076347,F,1,Bac,Génie des mines (coopératif),20073,20111,8,2.91,2010/11
10108296,M,1,Bac,Génie des mines (coopératif),20143,20181,8,2.91,2017/18
10066669,F,1,Bac,Génie électrique,20061,20103,10,2.91,2010/11
10091346,M,1,Bac,Génie électrique,20111,20152,8,2.91,2014/15
10102753,M,1,Bac,Génie électrique,20133,20191,9,2.91,2018/19
10103231,M,1,Bac,Génie électrique,20133,20181,9,2.91,2017/18
10073299,M,1,Bac,Génie géologique (coopératif),20071,20111,9,2.91,2010/11
10074878,F,1,Bac,Génie géologique (coopératif),20073,20121,9,2.91,2011/12
10066513,M,1,Bac,Génie industriel,20053,20111,12,2.91,2010/11
10081038,M,1,Bac,Génie industriel,20091,20133,8,2.91,2013/14
10096472,M,1,Bac,Génie industriel,20123,20172,8,2.91,2016/17
10100982,M,1,Bac,Génie industriel,20131,20163,7,2.91,2016/17
10107441,F,1,Bac,Génie industriel,20143,20193,9,2.91,2019/20
10114570,F,1,Bac,Génie industriel,20153,20191,8,2.91,2018/19
10083235,M,1,Bac,Génie informatique,20093,20141,10,2.91,2013/14
10092982,M,1,Bac,Génie informatique,20113,20161,10,2.91,2015/16
10069640,M,1,Bac,Génie logiciel,20061,20103,10,2.91,2010/11
10076669,M,1,Bac,Génie logiciel,20081,20113,8,2.91,2011/12
10092648,F,1,Bac,Génie logiciel,20113,20153,9,2.91,2015/16
10095643,M,1,Bac,Génie logiciel,20121,20162,7,2.91,2015/16
10103240,M,1,Bac,Génie logiciel,20133,20171,8,2.91,2016/17
10072492,M,1,Bac,Génie mécanique,20071,20121,8,2.91,2011/12
10073383,F,1,Bac,Génie mécanique,20071,20122,10,2.91,2011/12
10075776,F,1,Bac,Génie mécanique,20081,20111,8,2.91,2010/11
10077183,M,1,Bac,Génie mécanique,20081,20121,9,2.91,2011/12
10072764,M,1,Bac,Génie mécanique,20083,20131,9,2.91,2012/13
10077815,M,1,Bac,Génie mécanique,20091,20122,6,2.91,2011/12
10090225,F,1,Bac,Génie mécanique,20111,20153,7,2.91,2015/16
10106303,M,1,Bac,Génie mécanique,20141,20183,9,2.91,2018/19
10108062,M,1,Bac,Génie mécanique,20143,20181,8,2.91,2017/18
10088556,F,1,Bac,Génie physique,20103,20141,8,2.91,2013/14
10101996,F,1,Bac,Génie physique,20133,20181,8,2.91,2017/18
10087767,M,1,Bac,Génie aérospatial,20103,20141,8,2.92,2013/14
10113543,M,1,Bac,Génie aérospatial,20153,20193,8,2.92,2019/20
10083518,F,1,Bac,Génie biomédical,20093,20131,8,2.92,2012/13
10085149,F,1,Bac,Génie chimique,20101,20141,8,2.92,2013/14
10090746,F,1,Bac,Génie chimique,20111,20161,10,2.92,2015/16
10098327,M,1,Bac,Génie chimique,20123,20181,9,2.92,2017/18
10103588,M,1,Bac,Génie chimique,20133,20173,9,2.92,2017/18
10101999,F,1,Bac,Génie chimique,20141,20183,9,2.92,2018/19
10074667,F,1,Bac,Génie civil,20073,20111,8,2.92,2010/11
10078668,F,1,Bac,Génie civil,20083,20123,9,2.92,2012/13
10081811,F,1,Bac,Génie civil,20092,20131,8,2.92,2012/13
10081540,M,1,Bac,Génie civil,20093,20141,9,2.92,2013/14
10083249,F,1,Bac,Génie civil,20093,20133,9,2.92,2013/14
10085887,M,1,Bac,Génie civil,20101,20132,7,2.92,2012/13
10088142,M,1,Bac,Génie civil,20103,20142,8,2.92,2013/14
10088234,M,1,Bac,Génie civil,20103,20143,8,2.92,2014/15
10090050,M,1,Bac,Génie civil,20103,20143,9,2.92,2014/15
10090615,F,1,Bac,Génie civil,20111,20163,10,2.92,2016/17
10093970,M,1,Bac,Génie civil,20113,20171,10,2.92,2016/17
10096964,M,1,Bac,Génie civil,20123,20161,8,2.92,2015/16
10097831,F,1,Bac,Génie civil,20141,20191,9,2.92,2018/19
10106077,F,1,Bac,Génie civil,20151,20183,8,2.92,2018/19
10112096,M,1,Bac,Génie civil,20151,20183,8,2.92,2018/19
10120028,M,1,Bac,Génie civil,20163,20201,8,2.92,2019/20
10078288,M,1,Bac,Génie des mines (coopératif),20083,20121,8,2.92,2011/12
10078427,F,1,Bac,Génie des mines (coopératif),20083,20121,8,2.92,2011/12
10081911,F,1,Bac,Génie des mines (coopératif),20101,20161,9,2.92,2015/16
10114763,M,1,Bac,Génie des mines (coopératif),20161,20201,9,2.92,2019/20
10077509,M,1,Bac,Génie électrique,20093,20121,6,2.92,2011/12
10090316,M,1,Bac,Génie électrique,20111,20143,7,2.92,2014/15
10102089,F,1,Bac,Génie électrique,20133,20191,8,2.92,2018/19
10073565,M,1,Bac,Génie géologique (coopératif),20071,20111,10,2.92,2010/11
10098019,F,1,Bac,Génie géologique (coopératif),20123,20171,9,2.92,2016/17
10085296,M,1,Bac,Génie industriel,20093,20131,8,2.92,2012/13
10085511,M,1,Bac,Génie industriel,20101,20142,8,2.92,2013/14
10086340,M,1,Bac,Génie industriel,20101,20161,10,2.92,2015/16
10098351,M,1,Bac,Génie industriel,20123,20163,8,2.92,2016/17
10101070,M,1,Bac,Génie industriel,20131,20171,8,2.92,2016/17
10096792,M,1,Bac,Génie industriel,20133,20171,8,2.92,2016/17
10071008,M,1,Bac,Génie informatique,20063,20103,9,2.92,2010/11
10080884,M,1,Bac,Génie logiciel,20091,20123,7,2.92,2012/13
10085666,M,1,Bac,Génie logiciel,20101,20183,9,2.92,2018/19
10087839,M,1,Bac,Génie logiciel,20103,20143,9,2.92,2014/15
10092433,M,1,Bac,Génie logiciel,20113,20151,8,2.92,2014/15
10069520,M,1,Bac,Génie mécanique,20061,20111,9,2.92,2010/11
10073388,M,1,Bac,Génie mécanique,20071,20111,9,2.92,2010/11
10073814,F,1,Bac,Génie mécanique,20073,20103,7,2.92,2010/11
10074664,M,1,Bac,Génie mécanique,20073,20121,11,2.92,2011/12
10078386,M,1,Bac,Génie mécanique,20083,20123,9,2.92,2012/13
10078434,M,1,Bac,Génie mécanique,20083,20123,9,2.92,2012/13
10081114,M,1,Bac,Génie mécanique,20091,20132,8,2.92,2012/13
10082762,M,1,Bac,Génie mécanique,20093,20141,9,2.92,2013/14
10088186,M,1,Bac,Génie mécanique,20103,20151,9,2.92,2014/15
10106997,F,1,Bac,Génie mécanique,20143,20191,8,2.92,2018/19
10109301,M,1,Bac,Génie mécanique,20143,20191,9,2.92,2018/19
10114895,F,1,Bac,Génie mécanique,20153,20193,9,2.92,2019/20
10098939,M,1,Bac,Génie aérospatial,20123,20162,8,2.93,2015/16
10074590,M,1,Bac,Génie biomédical,20073,20131,11,2.93,2012/13
10067001,M,1,Bac,Génie chimique,20053,20103,10,2.93,2010/11
10075822,M,1,Bac,Génie chimique,20073,20121,9,2.93,2011/12
10080861,F,1,Bac,Génie chimique,20091,20143,10,2.93,2014/15
10088331,M,1,Bac,Génie chimique,20103,20142,9,2.93,2013/14
10093234,M,1,Bac,Génie chimique,20113,20151,8,2.93,2014/15
10095767,M,1,Bac,Génie chimique,20121,20171,10,2.93,2016/17
10096587,F,1,Bac,Génie chimique,20123,20163,8,2.93,2016/17
10107232,M,1,Bac,Génie chimique,20143,20193,9,2.93,2019/20
10077132,M,1,Bac,Génie civil,20083,20121,8,2.93,2011/12
10077960,F,1,Bac,Génie civil,20083,20161,14,2.93,2015/16
10083501,M,1,Bac,Génie civil,20093,20133,8,2.93,2013/14
10064279,M,1,Bac,Génie civil,20113,20161,11,2.93,2015/16
10093836,M,1,Bac,Génie civil,20113,20163,9,2.93,2016/17
10097088,M,1,Bac,Génie civil,20123,20181,10,2.93,2017/18
10098411,M,1,Bac,Génie civil,20123,20163,9,2.93,2016/17
10103238,F,1,Bac,Génie civil,20133,20173,9,2.93,2017/18
10103229,F,1,Bac,Génie civil,20141,20181,9,2.93,2017/18
10108166,M,1,Bac,Génie civil,20143,20181,8,2.93,2017/18
10086624,M,1,Bac,Génie des mines (coopératif),20103,20142,8,2.93,2013/14
10087155,M,1,Bac,Génie des mines (coopératif),20103,20141,8,2.93,2013/14
10087380,F,1,Bac,Génie des mines (coopératif),20103,20143,9,2.93,2014/15
10071755,M,1,Bac,Génie électrique,20063,20121,10,2.93,2011/12
10075013,M,1,Bac,Génie électrique,20073,20111,8,2.93,2010/11
10086161,M,1,Bac,Génie électrique,20101,20143,10,2.93,2014/15
10090487,M,1,Bac,Génie électrique,20111,20162,9,2.93,2015/16
10089045,F,1,Bac,Génie électrique,20153,20191,7,2.93,2018/19
10112647,M,1,Bac,Génie électrique,20153,20201,9,2.93,2019/20
10104777,M,1,Bac,Génie électrique,20161,20191,8,2.93,2018/19
10083877,M,1,Bac,Génie géologique (coopératif),20093,20141,10,2.93,2013/14
10096070,M,1,Bac,Génie géologique (coopératif),20121,20171,10,2.93,2016/17
10112000,F,1,Bac,Génie géologique (coopératif),20151,20193,9,2.93,2019/20
10092691,F,1,Bac,Génie industriel,20113,20153,8,2.93,2015/16
10105786,M,1,Bac,Génie industriel,20143,20201,9,2.93,2019/20
10059434,M,1,Bac,Génie informatique,20033,20123,11,2.93,2012/13
10083115,M,1,Bac,Génie informatique,20093,20143,9,2.93,2014/15
10083136,M,1,Bac,Génie informatique,20093,20131,8,2.93,2012/13
10083916,M,1,Bac,Génie informatique,20093,20141,9,2.93,2013/14
10082303,F,1,Bac,Génie logiciel,20093,20143,9,2.93,2014/15
10101966,M,1,Bac,Génie logiciel,20133,20183,9,2.93,2018/19
10109459,M,1,Bac,Génie logiciel,20143,20191,8,2.93,2018/19
10113628,M,1,Bac,Génie logiciel,20153,20191,8,2.93,2018/19
10113728,M,1,Bac,Génie logiciel,20153,20193,9,2.93,2019/20
10070894,M,1,Bac,Génie mécanique,20063,20111,10,2.93,2010/11
10076985,M,1,Bac,Génie mécanique,20091,20141,8,2.93,2013/14
10081907,M,1,Bac,Génie mécanique,20093,20142,8,2.93,2013/14
10082957,M,1,Bac,Génie mécanique,20093,20151,10,2.93,2014/15
10086154,M,1,Bac,Génie mécanique,20101,20151,9,2.93,2014/15
10084837,M,1,Bac,Génie mécanique,20103,20143,10,2.93,2014/15
10088113,M,1,Bac,Génie mécanique,20103,20143,8,2.93,2014/15
10098158,M,1,Bac,Génie mécanique,20123,20161,8,2.93,2015/16
10113630,M,1,Bac,Génie mécanique,20153,20201,8,2.93,2019/20
10114087,M,1,Bac,Génie mécanique,20153,20201,9,2.93,2019/20
10114453,F,1,Bac,Génie mécanique,20153,20193,9,2.93,2019/20
10074485,F,1,Bac,Génie physique,20073,20121,9,2.93,2011/12
10087528,M,1,Bac,Génie physique,20103,20141,8,2.93,2013/14
10092281,M,1,Bac,Génie physique,20113,20151,8,2.93,2014/15
10096019,M,1,Certificat,Cyberenquête,20113,20113,7,2.94,2011/12
10111893,M,1,Certificat,Cyberfraude,20161,20173,6,2.94,2017/18
10124298,M,1,Certificat,Cyberfraude,20173,20201,7,2.94,2019/20
10085574,M,1,Certificat,Cybersécurité des réseaux informatiques,20123,20143,4,2.94,2014/15
10096060,M,1,Certificat,Cybersécurité des réseaux informatiques,20123,20143,5,2.94,2014/15
10088411,F,1,Certificat,Électricité du bâtiment,20102,20143,11,2.94,2014/15
10091691,M,1,Certificat,Électricité du bâtiment,20133,20151,5,2.94,2014/15
10078295,M,1,Bac,Génie aérospatial,20093,20131,9,2.94,2012/13
10083300,M,1,Bac,Génie aérospatial,20093,20133,10,2.94,2013/14
10097720,M,1,Bac,Génie aérospatial,20123,20153,7,2.94,2015/16
10078332,M,1,Bac,Génie biomédical,20083,20123,9,2.94,2012/13
10073137,M,1,Bac,Génie chimique,20073,20121,10,2.94,2011/12
10088575,M,1,Bac,Génie chimique,20103,20143,9,2.94,2014/15
10094591,M,1,Bac,Génie chimique,20112,20143,8,2.94,2014/15
10093800,F,1,Bac,Génie chimique,20113,20131,4,2.94,2012/13
10061882,M,1,Bac,Génie civil,20061,20103,8,2.94,2010/11
10080485,F,1,Bac,Génie civil,20093,20141,9,2.94,2013/14
10082877,M,1,Bac,Génie civil,20093,20133,9,2.94,2013/14
10086270,M,1,Bac,Génie civil,20101,20141,8,2.94,2013/14
10087136,M,1,Bac,Génie civil,20103,20162,8,2.94,2015/16
10087478,F,1,Bac,Génie civil,20103,20141,8,2.94,2013/14
10088368,M,1,Bac,Génie civil,20103,20143,8,2.94,2014/15
10091104,M,1,Bac,Génie civil,20111,20143,8,2.94,2014/15
10093121,F,1,Bac,Génie civil,20113,20151,9,2.94,2014/15
10097886,M,1,Bac,Génie civil,20123,20163,9,2.94,2016/17
10097960,M,1,Bac,Génie civil,20123,20171,8,2.94,2016/17
10098007,M,1,Bac,Génie civil,20123,20163,9,2.94,2016/17
10107512,M,1,Bac,Génie civil,20143,20193,12,2.94,2019/20
10108059,F,1,Bac,Génie civil,20143,20181,8,2.94,2017/18
10108089,F,1,Bac,Génie civil,20143,20183,8,2.94,2018/19
10116363,F,1,Bac,Génie civil,20153,20193,8,2.94,2019/20
10083281,M,1,Bac,Génie des mines (coopératif),20093,20131,8,2.94,2012/13
10090897,M,1,Bac,Génie des mines (coopératif),20111,20172,8,2.94,2016/17
10098931,F,1,Bac,Génie des mines (coopératif),20133,20171,8,2.94,2016/17
10070787,M,1,Bac,Génie électrique,20063,20103,9,2.94,2010/11
10084290,M,1,Bac,Génie électrique,20093,20142,8,2.94,2013/14
10091485,M,1,Bac,Génie électrique,20113,20151,7,2.94,2014/15
10095695,M,1,Bac,Génie électrique,20133,20181,11,2.94,2017/18
10102776,M,1,Bac,Génie électrique,20133,20181,9,2.94,2017/18
10103192,M,1,Bac,Génie électrique,20133,20181,8,2.94,2017/18
10114489,F,1,Bac,Génie électrique,20153,20193,9,2.94,2019/20
10079100,M,1,Bac,Génie géologique (coopératif),20083,20131,9,2.94,2012/13
10107817,M,1,Bac,Génie géologique (coopératif),20143,20181,8,2.94,2017/18
10113435,F,1,Bac,Génie géologique (coopératif),20153,20201,10,2.94,2019/20
10071235,M,1,Bac,Génie industriel,20063,20111,10,2.94,2010/11
10079498,F,1,Bac,Génie industriel,20091,20141,12,2.94,2013/14
10082019,M,1,Bac,Génie industriel,20093,20151,10,2.94,2014/15
10087805,F,1,Bac,Génie industriel,20103,20141,8,2.94,2013/14
10092734,F,1,Bac,Génie industriel,20113,20151,8,2.94,2014/15
10112986,M,1,Bac,Génie industriel,20153,20193,9,2.94,2019/20
10074530,M,1,Bac,Génie informatique,20073,20121,8,2.94,2011/12
10114362,M,1,Bac,Génie informatique,20153,20201,7,2.94,2019/20
10118478,F,1,Bac,Génie informatique,20163,20201,8,2.94,2019/20
10064267,F,1,Bac,Génie logiciel,20061,20112,9,2.94,2010/11
10072894,F,1,Bac,Génie logiciel,20071,20121,9,2.94,2011/12
10078865,M,1,Bac,Génie logiciel,20083,20123,8,2.94,2012/13
10108321,M,1,Bac,Génie logiciel,20143,20181,8,2.94,2017/18
10074969,M,1,Bac,Génie mécanique,20073,20113,9,2.94,2011/12
10080345,M,1,Bac,Génie mécanique,20083,20122,8,2.94,2011/12
10082367,M,1,Bac,Génie mécanique,20093,20141,8,2.94,2013/14
10095523,M,1,Bac,Génie mécanique,20121,20181,10,2.94,2017/18
10101462,M,1,Bac,Génie mécanique,20133,20172,7,2.94,2016/17
10108022,M,1,Bac,Génie mécanique,20143,20181,8,2.94,2017/18
10109031,M,1,Bac,Génie physique,20143,20183,9,2.94,2018/19
10081377,M,1,Certificat,Aéronautique,20091,20121,8,2.95,2011/12
10094225,M,1,Certificat,Aéronautique,20121,20143,6,2.95,2014/15
10117634,F,1,Certificat,Aéronautique,20161,20191,8,2.95,2018/19
10106651,M,1,Certificat,Automatisation Industrielle,20143,20163,5,2.95,2016/17
10067819,M,1,Certificat,Bâtiment durable,20113,20153,9,2.95,2015/16
10062196,M,1,Certificat,Commande de procédés industriels,20083,20123,8,2.95,2012/13
10106768,M,1,Certificat,Cyberenquête,20141,20173,8,2.95,2017/18
10111284,M,1,Certificat,Cyberenquête,20143,20193,9,2.95,2019/20
10117751,M,1,Certificat,Cyberenquête,20161,20181,5,2.95,2017/18
10116449,M,1,Certificat,Cyberenquête,20173,20191,4,2.95,2018/19
10121256,M,1,Certificat,Cyberenquête,20183,20193,4,2.95,2019/20
10131222,M,1,Certificat,Cyberenquête,20183,20201,4,2.95,2019/20
10030364,M,1,Certificat,Cyberfraude,20113,20141,6,2.95,2013/14
10092558,M,1,Certificat,Cyberfraude,20113,20133,5,2.95,2013/14
10125631,M,1,Certificat,Cyberfraude,20183,20201,4,2.95,2019/20
10105664,M,1,Certificat,Cybersécurité des réseaux informatiques,20133,20171,5,2.95,2016/17
10080926,M,1,Certificat,Cybersécurité des réseaux informatiques,20181,20193,4,2.95,2019/20
10127117,M,1,Certificat,Cybersécurité des réseaux informatiques,20183,20191,2,2.95,2018/19
10136487,M,1,Certificat,Cybersécurité des réseaux informatiques,20191,20201,4,2.95,2019/20
10105596,M,1,Certificat,Design et fabrication,20133,20153,5,2.95,2015/16
10110475,M,1,Certificat,Électricité du bâtiment,20143,20163,5,2.95,2016/17
10098841,M,1,Bac,Génie biomédical,20123,20162,8,2.95,2015/16
10119317,F,1,Bac,Génie biomédical,20163,20201,8,2.95,2019/20
10096565,M,1,Bac,Génie chimique,20121,20163,10,2.95,2016/17
10097497,F,1,Bac,Génie chimique,20123,20171,9,2.95,2016/17
10104286,M,1,Bac,Génie chimique,20133,20171,8,2.95,2016/17
10108434,M,1,Bac,Génie chimique,20143,20193,9,2.95,2019/20
10113802,F,1,Bac,Génie chimique,20153,20201,10,2.95,2019/20
10114719,F,1,Bac,Génie chimique,20153,20193,8,2.95,2019/20
10078636,M,1,Bac,Génie civil,20083,20123,9,2.95,2012/13
10081138,M,1,Bac,Génie civil,20093,20133,9,2.95,2013/14
10082155,M,1,Bac,Génie civil,20093,20133,9,2.95,2013/14
10083424,M,1,Bac,Génie civil,20093,20131,8,2.95,2012/13
10085409,M,1,Bac,Génie civil,20093,20141,8,2.95,2013/14
10087479,M,1,Bac,Génie civil,20103,20143,8,2.95,2014/15
10098675,F,1,Bac,Génie civil,20123,20163,8,2.95,2016/17
10106681,F,1,Bac,Génie civil,20141,20193,9,2.95,2019/20
10108676,M,1,Bac,Génie civil,20143,20191,9,2.95,2018/19
10099632,F,1,Bac,Génie des mines (coopératif),20123,20172,8,2.95,2016/17
10108499,M,1,Bac,Génie des mines (coopératif),20143,20192,10,2.95,2018/19
10076344,M,1,Bac,Génie électrique,20081,20121,9,2.95,2011/12
10082199,F,1,Bac,Génie électrique,20093,20123,7,2.95,2012/13
10097680,M,1,Bac,Génie électrique,20123,20163,8,2.95,2016/17
10109313,M,1,Bac,Génie électrique,20143,20182,9,2.95,2017/18
10077368,F,1,Bac,Génie géologique (coopératif),20083,20131,8,2.95,2012/13
10078134,F,1,Bac,Génie géologique (coopératif),20083,20131,9,2.95,2012/13
10108404,F,1,Bac,Génie géologique (coopératif),20143,20182,8,2.95,2017/18
10085109,M,1,Bac,Génie industriel,20093,20132,11,2.95,2012/13
10096762,M,1,Bac,Génie industriel,20123,20173,9,2.95,2017/18
10069784,M,1,Bac,Génie informatique,20063,20112,8,2.95,2010/11
10082651,F,1,Bac,Génie informatique,20093,20133,9,2.95,2013/14
10097069,M,1,Bac,Génie informatique,20123,20172,8,2.95,2016/17
10108265,M,1,Bac,Génie informatique,20143,20201,11,2.95,2019/20
10121625,F,1,Bac,Génie informatique,20163,20201,8,2.95,2019/20
10066370,M,1,Bac,Génie logiciel,20053,20103,11,2.95,2010/11
10070989,M,1,Bac,Génie logiciel,20063,20111,9,2.95,2010/11
10074353,M,1,Bac,Génie logiciel,20073,20111,8,2.95,2010/11
10077322,M,1,Bac,Génie logiciel,20081,20121,9,2.95,2011/12
10078041,M,1,Bac,Génie logiciel,20083,20123,9,2.95,2012/13
10086178,M,1,Bac,Génie logiciel,20101,20141,9,2.95,2013/14
10096794,M,1,Bac,Génie logiciel,20123,20171,10,2.95,2016/17
10097766,M,1,Bac,Génie logiciel,20123,20161,8,2.95,2015/16
10103737,F,1,Bac,Génie logiciel,20133,20171,8,2.95,2016/17
10103966,M,1,Bac,Génie logiciel,20141,20183,11,2.95,2018/19
10109278,M,1,Bac,Génie logiciel,20143,20193,10,2.95,2019/20
10111061,M,1,Bac,Génie logiciel,20143,20183,9,2.95,2018/19
10112225,M,1,Bac,Génie logiciel,20151,20191,8,2.95,2018/19
10070210,M,1,Bac,Génie mécanique,20063,20111,9,2.95,2010/11
10074596,M,1,Bac,Génie mécanique,20073,20111,8,2.95,2010/11
10078991,F,1,Bac,Génie mécanique,20083,20131,9,2.95,2012/13
10078540,M,1,Bac,Génie mécanique,20091,20131,10,2.95,2012/13
10081293,M,1,Bac,Génie mécanique,20091,20141,10,2.95,2013/14
10083067,M,1,Bac,Génie mécanique,20093,20131,8,2.95,2012/13
10086797,M,1,Bac,Génie mécanique,20103,20151,9,2.95,2014/15
10088382,M,1,Bac,Génie mécanique,20103,20152,9,2.95,2014/15
10096833,M,1,Bac,Génie mécanique,20123,20162,8,2.95,2015/16
10101427,M,1,Bac,Génie mécanique,20131,20192,10,2.95,2018/19
10102605,M,1,Bac,Génie mécanique,20133,20181,9,2.95,2017/18
10103453,M,1,Bac,Génie mécanique,20133,20181,8,2.95,2017/18
10108775,M,1,Bac,Génie mécanique,20143,20183,8,2.95,2018/19
10112141,M,1,Bac,Génie mécanique,20151,20191,8,2.95,2018/19
10120577,M,1,Certificat,Ingénierie,20163,20171,2,2.95,2016/17
10079319,M,1,Certificat,Mécanique du bâtiment,20083,20103,5,2.95,2010/11
10062009,M,1,Certificat,Mécanique du bâtiment,20101,20121,5,2.95,2011/12
10026130,M,1,Certificat,Mécanique du bâtiment,20103,20121,4,2.95,2011/12
10095785,M,1,Certificat,Mécanique du bâtiment,20121,20133,4,2.95,2013/14
10106606,M,1,Certificat,Mécanique du bâtiment,20142,20181,9,2.95,2017/18
10106835,M,1,Certificat,Perfect. en ing. des dipl. en génie de l'étranger,20141,20143,3,2.95,2014/15
10075526,F,1,Certificat,Techn. avancées en prévention des incendies,20073,20103,7,2.95,2010/11
10084968,M,1,Certificat,Techn. avancées en prévention des incendies,20093,20123,7,2.95,2012/13
10076479,F,1,Certificat,Techn. avancées en prévention des incendies,20111,20131,8,2.95,2012/13
10114297,M,1,Certificat,Techn. avancées en prévention des incendies,20153,20183,7,2.95,2018/19
10071730,M,1,Certificat,Techn. biomédicales-instrum.(stage),20113,20122,3,2.95,2011/12
10080809,M,1,Certificat,Technologies biomédicales - instr. électronique,20083,20121,8,2.95,2011/12
10103056,M,1,Bac,Génie aérospatial,20133,20183,8,2.96,2018/19
10103696,F,1,Bac,Génie aérospatial,20133,20173,9,2.96,2017/18
